"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,5,"B6","JetBlue Airways","CLE","Cleveland, OH: Cleveland-Hopkins International",93.00,7.00,5.44,0.00,0.52,0.00,1.04,0.00,0.00,441.00,352.00,0.00,23.00,0.00,66.00,
2015,5,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: Stewart International",62.00,9.00,6.01,0.00,0.52,0.00,2.47,0.00,0.00,715.00,584.00,0.00,24.00,0.00,107.00,
2015,5,"B6","JetBlue Airways","BQN","Aguadilla, PR: Rafael Hernandez",73.00,13.00,6.06,1.99,1.28,0.00,3.67,0.00,0.00,766.00,311.00,183.00,26.00,0.00,246.00,
2015,5,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",217.00,29.00,14.20,0.00,13.63,0.00,1.17,2.00,3.00,1079.00,600.00,0.00,383.00,0.00,96.00,
2015,5,"B6","JetBlue Airways","ANC","Anchorage, AK: Ted Stevens Anchorage International",36.00,11.00,5.14,0.00,1.55,0.00,4.31,0.00,0.00,437.00,154.00,0.00,35.00,0.00,248.00,
2015,5,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",62.00,5.00,2.41,0.00,0.22,0.00,2.37,0.00,0.00,370.00,145.00,0.00,21.00,0.00,204.00,
2015,5,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",57.00,18.00,2.50,0.71,13.42,0.80,0.57,0.00,0.00,810.00,120.00,67.00,565.00,35.00,23.00,
2015,5,"B6","JetBlue Airways","STT","Charlotte Amalie, VI: Cyril E King",67.00,6.00,4.55,0.00,0.01,0.00,1.44,1.00,0.00,728.00,478.00,0.00,2.00,0.00,248.00,
2015,5,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",119.00,14.00,6.26,0.13,5.38,0.00,2.23,2.00,0.00,409.00,156.00,4.00,158.00,0.00,91.00,
2015,5,"B6","JetBlue Airways","ACK","Nantucket, MA: Nantucket Memorial",48.00,11.00,4.77,1.71,2.34,0.00,2.18,0.00,0.00,974.00,511.00,246.00,125.00,0.00,92.00,
2015,5,"B6","JetBlue Airways","PIT","Pittsburgh, PA: Pittsburgh International",150.00,19.00,11.61,0.58,3.53,0.00,3.28,1.00,0.00,1107.00,781.00,29.00,126.00,0.00,171.00,
2015,5,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",124.00,20.00,6.23,0.52,5.44,1.00,6.80,0.00,0.00,881.00,248.00,38.00,127.00,16.00,452.00,
2015,5,"B6","JetBlue Airways","MVY","Martha's Vineyard, MA: Martha's Vineyard Airport",16.00,4.00,1.06,0.00,1.00,0.00,1.94,0.00,0.00,262.00,26.00,0.00,170.00,0.00,66.00,
2015,5,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",93.00,15.00,4.98,0.15,3.65,0.00,6.22,2.00,0.00,722.00,199.00,12.00,126.00,0.00,385.00,
2015,5,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",603.00,84.00,40.35,3.95,27.52,0.00,12.18,0.00,0.00,3875.00,1841.00,473.00,999.00,0.00,562.00,
2015,5,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1457.00,196.00,82.48,13.10,53.08,0.00,47.34,4.00,1.00,11710.00,6008.00,648.00,2104.00,0.00,2950.00,
2015,5,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",2896.00,262.00,97.47,9.11,65.23,0.00,90.20,0.00,1.00,15110.00,5721.00,1055.00,2564.00,0.00,5770.00,
2015,5,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",20888.00,2291.00,661.08,95.94,795.21,1.00,737.78,60.00,92.00,187126.00,71989.00,10767.00,50746.00,58.00,53566.00,
2015,5,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",842.00,140.00,48.42,7.16,54.43,0.00,29.98,1.00,0.00,7206.00,2331.00,643.00,2127.00,0.00,2105.00,
2015,5,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",4966.00,558.00,156.18,23.07,167.39,0.00,211.36,3.00,6.00,39103.00,13893.00,2288.00,8390.00,0.00,14532.00,
2015,5,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1446.00,240.00,62.52,9.16,94.40,0.00,73.92,5.00,0.00,16086.00,3985.00,737.00,4949.00,0.00,6415.00,
2015,5,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",648.00,102.00,30.42,3.83,47.27,0.00,20.48,0.00,2.00,6535.00,2188.00,428.00,2578.00,0.00,1341.00,
2015,5,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",471.00,80.00,25.84,6.14,32.32,0.00,15.69,1.00,7.00,5159.00,1466.00,695.00,1850.00,0.00,1148.00,
2015,5,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",622.00,101.00,24.90,5.48,48.97,0.00,21.65,1.00,1.00,6352.00,1535.00,441.00,2791.00,0.00,1585.00,
2015,5,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1249.00,158.00,57.55,4.76,55.66,0.00,40.03,0.00,1.00,6683.00,2631.00,162.00,1610.00,0.00,2280.00,
2015,5,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2124.00,318.00,106.78,14.90,139.80,0.00,56.52,1.00,3.00,16132.00,6059.00,1141.00,4218.00,0.00,4714.00,
2015,5,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",221.00,25.00,7.91,3.66,5.37,0.00,8.05,1.00,0.00,1580.00,518.00,416.00,197.00,0.00,449.00,
2015,5,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2430.00,388.00,80.79,9.62,205.65,0.96,90.98,3.00,7.00,29797.00,5569.00,633.00,15549.00,26.00,8020.00,
2015,5,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2267.00,460.00,87.72,9.99,252.47,0.00,109.82,8.00,23.00,39268.00,7784.00,589.00,21810.00,0.00,9085.00,
2015,5,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",311.00,39.00,17.74,3.05,6.37,0.00,11.83,1.00,1.00,3418.00,1127.00,382.00,621.00,0.00,1288.00,
2015,5,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",765.00,151.00,31.45,7.94,94.21,0.00,17.40,0.00,1.00,9320.00,2845.00,1293.00,4218.00,0.00,964.00,
2015,5,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",5231.00,580.00,193.72,21.58,207.49,0.00,157.22,1.00,3.00,36173.00,16397.00,1979.00,7283.00,0.00,10514.00,
2015,5,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",299.00,33.00,11.22,3.67,6.22,0.00,11.90,1.00,0.00,3254.00,558.00,884.00,935.00,0.00,877.00,
2015,5,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",416.00,27.00,11.71,3.29,1.96,1.00,9.05,0.00,1.00,1802.00,703.00,467.00,125.00,31.00,476.00,
2015,5,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",290.00,26.00,11.59,4.00,9.51,0.00,0.91,1.00,0.00,1234.00,566.00,249.00,293.00,0.00,126.00,
2015,5,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",511.00,56.00,21.39,3.08,5.93,0.00,25.61,0.00,0.00,2944.00,1025.00,94.00,187.00,0.00,1638.00,
2015,5,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",705.00,89.00,26.10,4.86,43.43,0.00,14.61,2.00,3.00,5291.00,1671.00,451.00,1988.00,0.00,1181.00,
2015,5,"DL","Delta Air Lines Inc.","BNA","Nashville, TN: Nashville International",432.00,56.00,20.55,3.89,8.85,0.00,22.72,1.00,0.00,4010.00,1305.00,741.00,373.00,0.00,1591.00,
2015,5,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",948.00,109.00,51.66,8.18,13.64,0.00,35.52,2.00,0.00,7932.00,3732.00,616.00,489.00,0.00,3095.00,
2015,5,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",951.00,115.00,47.15,6.51,30.18,0.00,31.15,1.00,3.00,6594.00,2744.00,547.00,1097.00,0.00,2206.00,
2015,5,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",321.00,47.00,21.64,4.10,11.67,0.00,9.60,1.00,6.00,2670.00,1105.00,654.00,452.00,0.00,459.00,
2015,5,"DL","Delta Air Lines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",184.00,19.00,4.77,2.13,4.10,0.00,8.00,0.00,0.00,1241.00,186.00,135.00,130.00,0.00,790.00,
2015,5,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",582.00,65.00,32.66,2.11,16.09,0.00,14.14,1.00,0.00,3540.00,2028.00,107.00,684.00,0.00,721.00,
2015,5,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",516.00,40.00,19.24,5.79,7.12,0.00,7.85,1.00,0.00,2715.00,1201.00,478.00,296.00,0.00,740.00,
2015,5,"DL","Delta Air Lines Inc.","ALB","Albany, NY: Albany International",126.00,8.00,3.82,0.63,0.78,0.00,2.77,0.00,0.00,720.00,447.00,22.00,24.00,0.00,227.00,
2015,5,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",329.00,40.00,18.46,3.30,13.33,0.00,4.91,0.00,1.00,2140.00,882.00,563.00,407.00,0.00,288.00,
2015,5,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",777.00,100.00,30.69,6.26,26.40,0.00,36.66,2.00,0.00,6212.00,1587.00,524.00,1186.00,0.00,2915.00,
2015,5,"DL","Delta Air Lines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",31.00,4.00,0.31,0.30,0.00,0.00,3.38,0.00,0.00,237.00,11.00,21.00,0.00,0.00,205.00,
2015,5,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",465.00,64.00,17.73,3.57,30.89,0.00,11.81,2.00,5.00,5119.00,949.00,966.00,2256.00,0.00,948.00,
2015,5,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Honolulu International",256.00,62.00,23.73,0.81,20.80,0.00,16.67,1.00,1.00,4354.00,2436.00,25.00,493.00,0.00,1400.00,
2015,5,"DL","Delta Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",138.00,14.00,4.98,2.34,3.38,0.00,3.30,0.00,1.00,697.00,225.00,145.00,69.00,0.00,258.00,
2015,5,"DL","Delta Air Lines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",141.00,26.00,6.21,1.45,6.57,0.00,11.77,1.00,0.00,1867.00,364.00,138.00,296.00,0.00,1069.00,
2015,5,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",247.00,30.00,13.22,0.46,5.43,0.00,10.90,0.00,0.00,2354.00,894.00,60.00,228.00,0.00,1172.00,
2015,5,"DL","Delta Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",109.00,12.00,4.69,1.12,1.81,0.00,4.38,1.00,1.00,502.00,236.00,30.00,49.00,0.00,187.00,
2015,5,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",972.00,105.00,31.11,9.18,31.87,0.00,32.84,2.00,6.00,7264.00,1362.00,1710.00,1639.00,0.00,2553.00,
2015,5,"DL","Delta Air Lines Inc.","SHV","Shreveport, LA: Shreveport Regional",29.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,92.00,0.00,92.00,0.00,0.00,0.00,
2015,5,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",284.00,39.00,14.97,5.48,6.40,0.00,12.15,1.00,0.00,1830.00,642.00,266.00,305.00,0.00,617.00,
2015,5,"DL","Delta Air Lines Inc.","LEX","Lexington, KY: Blue Grass",115.00,15.00,7.14,0.02,2.17,0.00,5.67,1.00,0.00,1035.00,582.00,1.00,151.00,0.00,301.00,
2015,5,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",93.00,4.00,0.53,0.00,3.47,0.00,0.00,0.00,0.00,101.00,10.00,0.00,91.00,0.00,0.00,
2015,5,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",104.00,11.00,2.71,0.00,5.03,0.00,3.26,0.00,1.00,780.00,314.00,0.00,219.00,0.00,247.00,
2015,5,"DL","Delta Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",468.00,58.00,25.92,6.77,8.88,0.00,16.43,1.00,1.00,3322.00,1388.00,570.00,326.00,0.00,1038.00,
2015,5,"DL","Delta Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",123.00,17.00,5.60,3.43,2.63,0.00,5.35,0.00,1.00,1566.00,292.00,661.00,109.00,0.00,504.00,
2015,5,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",315.00,28.00,17.46,0.00,3.47,0.00,7.07,0.00,0.00,1388.00,831.00,0.00,120.00,0.00,437.00,
2015,5,"DL","Delta Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",31.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,59.00,0.00,0.00,0.00,0.00,
2015,5,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",524.00,60.00,25.38,3.61,15.17,0.00,15.85,0.00,1.00,4107.00,2150.00,586.00,583.00,0.00,788.00,
2015,5,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",146.00,28.00,11.58,3.84,6.50,0.00,6.08,1.00,0.00,1652.00,611.00,423.00,292.00,0.00,326.00,
2015,5,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",620.00,70.00,36.67,4.49,14.06,0.00,14.78,1.00,2.00,4226.00,2316.00,367.00,691.00,0.00,852.00,
2015,5,"DL","Delta Air Lines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",66.00,10.00,4.38,1.83,0.24,0.00,3.55,0.00,0.00,649.00,265.00,117.00,13.00,0.00,254.00,
2015,5,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",420.00,57.00,21.03,8.00,14.18,0.00,13.78,1.00,0.00,3373.00,1332.00,601.00,507.00,0.00,933.00,
2015,5,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",353.00,45.00,18.52,3.26,11.21,0.00,12.01,2.00,0.00,2066.00,922.00,214.00,324.00,0.00,606.00,
2015,5,"DL","Delta Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",483.00,56.00,24.99,3.38,14.42,0.00,13.21,1.00,0.00,2655.00,1341.00,187.00,546.00,0.00,581.00,
2015,5,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",649.00,89.00,32.04,5.53,26.25,0.00,25.18,2.00,3.00,4392.00,1506.00,447.00,1023.00,0.00,1416.00,
2015,5,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: Port Columbus International",268.00,35.00,14.07,2.94,3.99,0.00,13.99,1.00,0.00,2353.00,777.00,334.00,161.00,0.00,1081.00,
2015,5,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",170.00,8.00,3.64,1.12,0.79,0.00,2.45,0.00,0.00,377.00,189.00,40.00,23.00,0.00,125.00,
2015,5,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",242.00,24.00,11.58,1.74,6.90,0.00,3.77,2.00,0.00,1387.00,746.00,145.00,320.00,0.00,176.00,
2015,5,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",412.00,39.00,16.16,3.00,8.64,0.00,11.19,0.00,0.00,2669.00,1066.00,246.00,409.00,0.00,948.00,
2015,5,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",546.00,75.00,31.28,6.19,9.56,0.00,27.97,1.00,0.00,4686.00,1638.00,722.00,369.00,0.00,1957.00,
2015,5,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",395.00,47.00,16.71,2.80,10.42,0.00,17.07,0.00,0.00,3233.00,896.00,179.00,481.00,0.00,1677.00,
2015,5,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",267.00,57.00,16.25,2.88,28.97,0.00,8.91,1.00,4.00,3073.00,944.00,204.00,1202.00,0.00,723.00,
2015,5,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",518.00,70.00,29.64,7.19,22.16,0.00,11.01,0.00,2.00,3506.00,1721.00,677.00,722.00,0.00,386.00,
2015,5,"DL","Delta Air Lines Inc.","TYS","Knoxville, TN: McGhee Tyson",81.00,9.00,2.00,1.21,2.02,0.00,3.78,0.00,0.00,568.00,130.00,185.00,47.00,0.00,206.00,
2015,5,"DL","Delta Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",82.00,10.00,2.91,1.43,1.19,0.00,4.47,1.00,0.00,998.00,79.00,495.00,27.00,0.00,397.00,
2015,5,"DL","Delta Air Lines Inc.","HOU","Houston, TX: William P Hobby",169.00,24.00,10.04,0.46,8.97,1.00,3.53,0.00,3.00,1324.00,533.00,29.00,311.00,68.00,383.00,
2015,5,"DL","Delta Air Lines Inc.","ELP","El Paso, TX: El Paso International",57.00,9.00,4.69,1.37,1.00,0.00,1.94,0.00,0.00,456.00,163.00,102.00,84.00,0.00,107.00,
2015,5,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",240.00,23.00,11.47,1.12,4.19,0.00,6.22,0.00,0.00,1186.00,641.00,67.00,150.00,0.00,328.00,
2015,5,"DL","Delta Air Lines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",262.00,29.00,10.68,2.26,2.07,0.00,14.00,2.00,0.00,1831.00,443.00,297.00,164.00,0.00,927.00,
2015,5,"DL","Delta Air Lines Inc.","FAR","Fargo, ND: Hector International",67.00,15.00,6.02,0.00,1.56,0.00,7.42,0.00,0.00,801.00,315.00,0.00,46.00,0.00,440.00,
2015,5,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",150.00,18.00,6.86,2.04,0.91,0.00,8.19,0.00,0.00,1696.00,518.00,739.00,30.00,0.00,409.00,
2015,5,"DL","Delta Air Lines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",17.00,4.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,243.00,84.00,131.00,0.00,0.00,28.00,
2015,5,"DL","Delta Air Lines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",28.00,5.00,1.32,0.00,0.79,0.00,2.89,0.00,0.00,257.00,26.00,0.00,19.00,0.00,212.00,
2015,5,"DL","Delta Air Lines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",32.00,6.00,3.39,1.63,0.39,0.00,0.60,0.00,0.00,298.00,151.00,80.00,19.00,0.00,48.00,
2015,5,"DL","Delta Air Lines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",132.00,11.00,3.91,1.01,2.31,0.00,3.76,0.00,0.00,731.00,189.00,214.00,96.00,0.00,232.00,
2015,5,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",151.00,19.00,8.92,2.14,4.26,0.00,3.68,1.00,0.00,1061.00,465.00,193.00,158.00,0.00,245.00,
2015,5,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",143.00,17.00,5.71,2.05,2.00,0.00,7.24,0.00,0.00,1339.00,365.00,303.00,88.00,0.00,583.00,
2015,5,"DL","Delta Air Lines Inc.","CRW","Charleston/Dunbar, WV: Yeager",31.00,6.00,2.86,1.00,0.00,0.00,2.14,1.00,0.00,453.00,97.00,157.00,0.00,0.00,199.00,
2015,5,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",305.00,36.00,15.28,4.30,6.77,0.00,9.66,1.00,0.00,2217.00,879.00,378.00,292.00,0.00,668.00,
2015,5,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",234.00,26.00,13.71,0.33,4.60,0.00,7.36,1.00,0.00,1948.00,1161.00,49.00,153.00,0.00,585.00,
2015,5,"DL","Delta Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",110.00,10.00,2.71,2.62,2.67,0.00,2.00,0.00,0.00,324.00,136.00,56.00,81.00,0.00,51.00,
2015,5,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",117.00,14.00,5.52,0.60,3.00,0.00,4.87,0.00,0.00,630.00,261.00,24.00,102.00,0.00,243.00,
2015,5,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",204.00,23.00,8.96,4.30,6.19,0.00,3.55,0.00,0.00,1299.00,505.00,429.00,193.00,0.00,172.00,
2015,5,"DL","Delta Air Lines Inc.","DAL","Dallas, TX: Dallas Love Field",135.00,8.00,3.59,1.15,0.73,0.00,2.52,0.00,3.00,391.00,115.00,70.00,30.00,0.00,176.00,
2015,5,"DL","Delta Air Lines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",31.00,5.00,1.07,1.09,1.04,0.00,1.80,0.00,0.00,404.00,155.00,60.00,25.00,0.00,164.00,
2015,5,"DL","Delta Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",183.00,32.00,18.04,2.11,3.35,0.00,8.49,1.00,0.00,2192.00,1130.00,165.00,137.00,0.00,760.00,
2015,5,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",433.00,51.00,26.79,3.33,8.50,0.00,12.38,1.00,0.00,2868.00,1500.00,299.00,270.00,0.00,799.00,
2015,5,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",199.00,23.00,10.51,2.33,1.55,0.00,8.61,1.00,1.00,1857.00,760.00,336.00,49.00,0.00,712.00,
2015,5,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",172.00,22.00,8.31,4.18,4.51,0.00,4.99,0.00,0.00,1558.00,351.00,664.00,242.00,0.00,301.00,
2015,5,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",93.00,7.00,4.96,0.00,0.62,0.00,1.42,0.00,0.00,541.00,340.00,0.00,27.00,0.00,174.00,
2015,5,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",404.00,51.00,21.07,1.85,10.43,0.93,16.73,2.00,0.00,2930.00,1208.00,137.00,339.00,41.00,1205.00,
2015,5,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",183.00,23.00,9.04,2.37,3.01,0.00,8.58,0.00,1.00,1404.00,496.00,203.00,186.00,0.00,519.00,
2015,5,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Billings Logan International",84.00,11.00,7.13,0.50,1.27,0.00,2.10,0.00,0.00,1046.00,892.00,17.00,42.00,0.00,95.00,
2015,5,"DL","Delta Air Lines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",119.00,15.00,4.11,1.51,2.05,0.00,7.33,0.00,0.00,817.00,149.00,172.00,109.00,0.00,387.00,
2015,5,"DL","Delta Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",94.00,12.00,3.86,2.09,0.21,0.00,5.85,1.00,0.00,739.00,225.00,244.00,7.00,0.00,263.00,
2015,5,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",124.00,11.00,6.60,0.05,1.40,0.00,2.95,0.00,0.00,981.00,654.00,9.00,77.00,0.00,241.00,
2015,5,"DL","Delta Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",134.00,21.00,7.08,1.24,0.17,0.00,12.51,0.00,0.00,1934.00,502.00,55.00,19.00,0.00,1358.00,
2015,5,"DL","Delta Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",64.00,5.00,3.56,0.00,1.44,0.00,0.00,0.00,0.00,179.00,139.00,0.00,40.00,0.00,0.00,
2015,5,"DL","Delta Air Lines Inc.","RIC","Richmond, VA: Richmond International",230.00,24.00,9.60,1.35,6.06,0.00,6.99,1.00,0.00,1249.00,413.00,183.00,223.00,0.00,430.00,
2015,5,"DL","Delta Air Lines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",43.00,4.00,0.62,0.13,0.27,0.00,2.98,0.00,0.00,387.00,95.00,9.00,19.00,0.00,264.00,
2015,5,"DL","Delta Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",31.00,9.00,4.49,0.00,1.90,0.00,2.61,0.00,0.00,537.00,382.00,0.00,40.00,0.00,115.00,
2015,5,"DL","Delta Air Lines Inc.","FNT","Flint, MI: Bishop International",82.00,10.00,2.92,0.74,0.97,0.00,5.37,1.00,0.00,910.00,266.00,84.00,35.00,0.00,525.00,
2015,5,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",34.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,52.00,
2015,5,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",214.00,36.00,19.46,3.00,3.68,0.00,9.85,0.00,0.00,2425.00,1334.00,274.00,152.00,0.00,665.00,
2015,5,"DL","Delta Air Lines Inc.","SGF","Springfield, MO: Springfield-Branson National",31.00,7.00,0.21,0.11,3.83,0.00,2.84,0.00,0.00,360.00,8.00,22.00,106.00,0.00,224.00,
2015,5,"DL","Delta Air Lines Inc.","MLB","Melbourne, FL: Melbourne International",115.00,12.00,4.94,1.71,1.34,0.00,4.02,0.00,1.00,713.00,246.00,160.00,62.00,0.00,245.00,
2015,5,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",84.00,8.00,5.24,0.00,0.04,0.00,2.72,0.00,0.00,345.00,164.00,0.00,1.00,0.00,180.00,
2015,5,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",202.00,19.00,5.12,3.40,6.52,0.00,3.96,1.00,0.00,1358.00,270.00,407.00,233.00,0.00,448.00,
2015,5,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",43.00,8.00,4.16,0.34,0.00,0.00,3.50,0.00,0.00,584.00,177.00,18.00,0.00,0.00,389.00,
2015,5,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",88.00,11.00,4.98,0.40,0.22,0.00,5.40,0.00,0.00,572.00,297.00,19.00,7.00,0.00,249.00,
2015,5,"DL","Delta Air Lines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",152.00,21.00,10.71,3.97,0.39,0.00,5.92,0.00,0.00,1147.00,511.00,290.00,20.00,0.00,326.00,
